noise_type,intensity,metric_A,metric_B,diff,SE,z,p_raw,CI_low,CI_high,pred_A,pred_B,p_fdr
missing,0.0,twe,wdtw,0.013045,0.035529,0.3672,0.713493,-0.056592,0.082682,0.918132,0.905087,0.8850495472440946
missing,0.0,wddtw,wdtw,-0.021012,0.035529,-0.5914,0.554251,-0.090649,0.048625,0.884075,0.905087,0.7702623459507043
missing,0.05,adtw,ddtw,0.188195,0.035529,5.2969,0.0,0.118558,0.257833,0.820266,0.63207,0.0
missing,0.05,adtw,dtw,0.026965,0.035529,0.7589,0.447885,-0.042673,0.096602,0.820266,0.793301,0.6870819107662464
missing,0.05,adtw,edr,-0.022287,0.035529,-0.6273,0.530479,-0.091924,0.047351,0.820266,0.842552,0.7547465447154472
missing,0.05,adtw,erp,-0.043658,0.035529,-1.2288,0.219147,-0.113296,0.025979,0.820266,0.863924,0.4396898407643312
missing,0.05,adtw,euclidean,0.021582,0.035529,0.6074,0.543562,-0.048056,0.091219,0.820266,0.798684,0.7643840624999999
missing,0.05,adtw,lcss,0.139004,0.035529,3.9124,9.1e-05,0.069367,0.208641,0.820266,0.681262,0.00038528225806451613
missing,0.05,adtw,manhattan,-0.012935,0.035529,-0.3641,0.715804,-0.082572,0.056702,0.820266,0.833201,0.8870112509834776
missing,0.05,adtw,minkowski,0.032407,0.035529,0.9121,0.361706,-0.03723,0.102044,0.820266,0.787859,0.6119086466165413
missing,0.05,adtw,msm,-0.04429,0.035529,-1.2466,0.212556,-0.113927,0.025348,0.820266,0.864555,0.42975057766367136
missing,0.05,adtw,sbd,0.00989,0.035529,0.2784,0.780733,-0.059747,0.079527,0.820266,0.810376,0.9240765214124718
missing,0.05,adtw,shape_dtw,0.018245,0.035529,0.5135,0.607578,-0.051392,0.087883,0.820266,0.80202,0.8089056213017751
missing,0.05,adtw,twe,-0.049417,0.035529,-1.3909,0.164257,-0.119055,0.02022,0.820266,0.869683,0.34356543824701197
missing,0.05,adtw,wddtw,0.159762,0.035529,4.4966,7e-06,0.090125,0.229399,0.820266,0.660504,3.699664429530201e-05
missing,0.05,adtw,wdtw,0.017841,0.035529,0.5021,0.615567,-0.051797,0.087478,0.820266,0.802425,0.8160926136363635
missing,0.05,ddtw,dtw,-0.161231,0.035529,-4.538,6e-06,-0.230868,-0.091593,0.63207,0.793301,3.192567567567568e-05
missing,0.05,ddtw,edr,-0.210482,0.035529,-5.9242,0.0,-0.280119,-0.140845,0.63207,0.842552,0.0
missing,0.05,ddtw,erp,-0.231854,0.035529,-6.5257,0.0,-0.301491,-0.162216,0.63207,0.863924,0.0
missing,0.05,ddtw,euclidean,-0.166614,0.035529,-4.6895,3e-06,-0.236251,-0.096976,0.63207,0.798684,1.6875e-05
missing,0.05,ddtw,lcss,-0.049191,0.035529,-1.3845,0.166195,-0.118829,0.020446,0.63207,0.681262,0.34627708333333335
missing,0.05,ddtw,manhattan,-0.20113,0.035529,-5.661,0.0,-0.270768,-0.131493,0.63207,0.833201,0.0
missing,0.05,ddtw,minkowski,-0.155788,0.035529,-4.3848,1.2e-05,-0.225426,-0.086151,0.63207,0.787859,6.116504854368932e-05
missing,0.05,ddtw,msm,-0.232485,0.035529,-6.5435,0.0,-0.302122,-0.162848,0.63207,0.864555,0.0
missing,0.05,ddtw,sbd,-0.178305,0.035529,-5.0186,1e-06,-0.247943,-0.108668,0.63207,0.810376,6.15234375e-06
missing,0.05,ddtw,shape_dtw,-0.16995,0.035529,-4.7834,2e-06,-0.239587,-0.100313,0.63207,0.80202,1.1580882352941175e-05
missing,0.05,ddtw,twe,-0.237613,0.035529,-6.6878,0.0,-0.30725,-0.167975,0.63207,0.869683,0.0
missing,0.05,ddtw,wddtw,-0.028433,0.035529,-0.8003,0.42355,-0.09807,0.041204,0.63207,0.660504,0.6664248251748252
missing,0.05,ddtw,wdtw,-0.170355,0.035529,-4.7948,2e-06,-0.239992,-0.100717,0.63207,0.802425,1.1580882352941175e-05
missing,0.05,dtw,edr,-0.049251,0.035529,-1.3862,0.165679,-0.118889,0.020386,0.793301,0.842552,0.3460801392572944
missing,0.05,dtw,erp,-0.070623,0.035529,-1.9877,0.04684,-0.14026,-0.000986,0.793301,0.863924,0.11599528301886793
missing,0.05,dtw,euclidean,-0.005383,0.035529,-0.1515,0.879573,-0.07502,0.064254,0.793301,0.798684,0.9698098320503848
missing,0.05,dtw,lcss,0.112039,0.035529,3.1534,0.001614,0.042402,0.181676,0.793301,0.681262,0.005230555555555556
missing,0.05,dtw,manhattan,-0.0399,0.035529,-1.123,0.26143,-0.109537,0.029737,0.793301,0.833201,0.5045983455882354
missing,0.05,dtw,minkowski,0.005442,0.035529,0.1532,0.878262,-0.064195,0.075079,0.793301,0.787859,0.9698098320503848
missing,0.05,dtw,msm,-0.071254,0.035529,-2.0055,0.044908,-0.140892,-0.001617,0.793301,0.864555,0.11316816
missing,0.05,dtw,sbd,-0.017075,0.035529,-0.4806,0.630814,-0.086712,0.052563,0.793301,0.810376,0.8258067164179105
missing,0.05,dtw,shape_dtw,-0.008719,0.035529,-0.2454,0.806137,-0.078357,0.060918,0.793301,0.80202,0.9335777757352941
missing,0.05,dtw,twe,-0.076382,0.035529,-2.1498,0.031568,-0.146019,-0.006745,0.793301,0.869683,0.08272811980033278
missing,0.05,dtw,wddtw,0.132797,0.035529,3.7377,0.000186,0.06316,0.202435,0.793301,0.660504,0.0007342105263157894
missing,0.05,dtw,wdtw,-0.009124,0.035529,-0.2568,0.797331,-0.078761,0.060513,0.793301,0.802425,0.9281569290465632
missing,0.05,edr,erp,-0.021372,0.035529,-0.6015,0.547491,-0.091009,0.048266,0.842552,0.863924,0.767535053380783
missing,0.05,edr,euclidean,0.043868,0.035529,1.2347,0.216938,-0.025769,0.113506,0.842552,0.798684,0.436369540229885
missing,0.05,edr,lcss,0.16129,0.035529,4.5397,6e-06,0.091653,0.230928,0.842552,0.681262,3.192567567567568e-05
missing,0.05,edr,manhattan,0.009351,0.035529,0.2632,0.792394,-0.060286,0.078989,0.842552,0.833201,0.9258312685459941
missing,0.05,edr,minkowski,0.054693,0.035529,1.5394,0.123708,-0.014944,0.124331,0.842552,0.787859,0.26986163434903043
missing,0.05,edr,msm,-0.022003,0.035529,-0.6193,0.535723,-0.09164,0.047634,0.842552,0.864555,0.75878032823741
missing,0.05,edr,sbd,0.032177,0.035529,0.9056,0.365127,-0.037461,0.101814,0.842552,0.810376,0.6154720117395944
missing,0.05,edr,shape_dtw,0.040532,0.035529,1.1408,0.253949,-0.029105,0.110169,0.842552,0.80202,0.4955591666666667
missing,0.05,edr,twe,-0.027131,0.035529,-0.7636,0.445094,-0.096768,0.042506,0.842552,0.869683,0.6852620234604105
missing,0.05,edr,wddtw,0.182049,0.035529,5.1239,0.0,0.112411,0.251686,0.842552,0.660504,0.0
missing,0.05,edr,wdtw,0.040127,0.035529,1.1294,0.258721,-0.02951,0.109765,0.842552,0.802425,0.5005965294840294
missing,0.05,erp,euclidean,0.06524,0.035529,1.8362,0.066323,-0.004397,0.134877,0.863924,0.798684,0.15672664670658684
missing,0.05,erp,lcss,0.182662,0.035529,5.1412,0.0,0.113025,0.252299,0.863924,0.681262,0.0
missing,0.05,erp,manhattan,0.030723,0.035529,0.8647,0.387189,-0.038914,0.10036,0.863924,0.833201,0.6312864130434783
missing,0.05,erp,minkowski,0.076065,0.035529,2.1409,0.032281,0.006428,0.145702,0.863924,0.787859,0.0843160447761194
missing,0.05,erp,msm,-0.000631,0.035529,-0.0178,0.985822,-0.070269,0.069006,0.863924,0.864555,1.0
missing,0.05,erp,sbd,0.053548,0.035529,1.5072,0.131769,-0.016089,0.123186,0.863924,0.810376,0.28546929160935347
missing,0.05,erp,shape_dtw,0.061904,0.035529,1.7423,0.08145,-0.007734,0.131541,0.863924,0.80202,0.18700255102040816
missing,0.05,erp,twe,-0.005759,0.035529,-0.1621,0.87123,-0.075396,0.063878,0.863924,0.869683,0.9660724137931035
missing,0.05,erp,wddtw,0.20342,0.035529,5.7254,0.0,0.133783,0.273058,0.863924,0.660504,0.0
missing,0.05,erp,wdtw,0.061499,0.035529,1.7309,0.083462,-0.008138,0.131136,0.863924,0.802425,0.19078759071117563
missing,0.05,euclidean,lcss,0.117422,0.035529,3.3049,0.00095,0.047785,0.187059,0.798684,0.681262,0.003217741935483871
missing,0.05,euclidean,manhattan,-0.034517,0.035529,-0.9715,0.331296,-0.104154,0.03512,0.798684,0.833201,0.5895945762711864
missing,0.05,euclidean,minkowski,0.010825,0.035529,0.3047,0.760608,-0.058812,0.080462,0.798684,0.787859,0.9123820258948971
missing,0.05,euclidean,msm,-0.065871,0.035529,-1.854,0.063739,-0.135509,0.003766,0.798684,0.864555,0.15141617647058825
missing,0.05,euclidean,sbd,-0.011692,0.035529,-0.3291,0.742102,-0.081329,0.057946,0.798684,0.810376,0.9009630970724191
missing,0.05,euclidean,shape_dtw,-0.003336,0.035529,-0.0939,0.925187,-0.072974,0.066301,0.798684,0.80202,0.9839091998649561
missing,0.05,euclidean,twe,-0.070999,0.035529,-1.9983,0.045681,-0.140636,-0.001362,0.798684,0.869683,0.11406184834123222
missing,0.05,euclidean,wddtw,0.13818,0.035529,3.8892,0.000101,0.068543,0.207818,0.798684,0.660504,0.00041861842105263156
missing,0.05,euclidean,wdtw,-0.003741,0.035529,-0.1053,0.916144,-0.073378,0.065896,0.798684,0.802425,0.9795837067209776
missing,0.05,lcss,manhattan,-0.151939,0.035529,-4.2765,1.9e-05,-0.221576,-0.082302,0.681262,0.833201,9.151376146788991e-05
missing,0.05,lcss,minkowski,-0.106597,0.035529,-3.0003,0.002697,-0.176234,-0.03696,0.681262,0.787859,0.008378254437869822
missing,0.05,lcss,msm,-0.183293,0.035529,-5.159,0.0,-0.252931,-0.113656,0.681262,0.864555,0.0
missing,0.05,lcss,sbd,-0.129114,0.035529,-3.634,0.000279,-0.198751,-0.059477,0.681262,0.810376,0.001058855421686747
missing,0.05,lcss,shape_dtw,-0.120758,0.035529,-3.3988,0.000677,-0.190396,-0.051121,0.681262,0.80202,0.002374777282850779
missing,0.05,lcss,twe,-0.188421,0.035529,-5.3033,0.0,-0.258059,-0.118784,0.681262,0.869683,0.0
missing,0.05,lcss,wddtw,0.020758,0.035529,0.5843,0.559047,-0.048879,0.090395,0.681262,0.660504,0.7726008304195804
missing,0.05,lcss,wdtw,-0.121163,0.035529,-3.4102,0.000649,-0.1908,-0.051526,0.681262,0.802425,0.0022970224719101122
missing,0.05,manhattan,minkowski,0.045342,0.035529,1.2762,0.201888,-0.024295,0.114979,0.833201,0.787859,0.4113500646830531
missing,0.05,manhattan,msm,-0.031354,0.035529,-0.8825,0.377508,-0.100992,0.038283,0.833201,0.864555,0.6260533911671924
missing,0.05,manhattan,sbd,0.022825,0.035529,0.6424,0.52059,-0.046812,0.092463,0.833201,0.810376,0.746747950819672
missing,0.05,manhattan,shape_dtw,0.031181,0.035529,0.8776,0.380158,-0.038457,0.100818,0.833201,0.80202,0.6276985849056603
missing,0.05,manhattan,twe,-0.036482,0.035529,-1.0268,0.304504,-0.106119,0.033155,0.833201,0.869683,0.5599262195121951
missing,0.05,manhattan,wddtw,0.172697,0.035529,4.8607,1e-06,0.10306,0.242335,0.833201,0.660504,6.15234375e-06
missing,0.05,manhattan,wdtw,0.030776,0.035529,0.8662,0.386372,-0.038861,0.100413,0.833201,0.802425,0.6312864130434783
missing,0.05,minkowski,msm,-0.076696,0.035529,-2.1587,0.030874,-0.146334,-0.007059,0.787859,0.864555,0.08104425
missing,0.05,minkowski,sbd,-0.022517,0.035529,-0.6338,0.526241,-0.092154,0.04712,0.787859,0.810376,0.7534814318181818
missing,0.05,minkowski,shape_dtw,-0.014161,0.035529,-0.3986,0.690199,-0.083799,0.055476,0.787859,0.80202,0.8682615215654952
missing,0.05,minkowski,twe,-0.081824,0.035529,-2.303,0.021278,-0.151462,-0.012187,0.787859,0.869683,0.05748344768439108
missing,0.05,minkowski,wddtw,0.127355,0.035529,3.5845,0.000338,0.057718,0.196993,0.787859,0.660504,0.0012525882352941175
missing,0.05,minkowski,wdtw,-0.014566,0.035529,-0.41,0.681824,-0.084203,0.055071,0.787859,0.802425,0.864631884057971
missing,0.05,msm,sbd,0.05418,0.035529,1.5249,0.127276,-0.015458,0.123817,0.864555,0.810376,0.27687803867403316
missing,0.05,msm,shape_dtw,0.062535,0.035529,1.7601,0.07839,-0.007102,0.132172,0.864555,0.80202,0.18156507352941176
missing,0.05,msm,twe,-0.005128,0.035529,-0.1443,0.885243,-0.074765,0.064509,0.864555,0.869683,0.9729172004132232
missing,0.05,msm,wddtw,0.204052,0.035529,5.7432,0.0,0.134414,0.273689,0.864555,0.660504,0.0
missing,0.05,msm,wdtw,0.06213,0.035529,1.7487,0.080341,-0.007507,0.131768,0.864555,0.802425,0.1852665812591508
missing,0.05,sbd,shape_dtw,0.008355,0.035529,0.2352,0.814077,-0.061282,0.077993,0.810376,0.80202,0.9375625
missing,0.05,sbd,twe,-0.059307,0.035529,-1.6693,0.095066,-0.128945,0.01033,0.810376,0.869683,0.21451138968481376
missing,0.05,sbd,wddtw,0.149872,0.035529,4.2183,2.5e-05,0.080235,0.219509,0.810376,0.660504,0.00011615044247787612
missing,0.05,sbd,wdtw,0.007951,0.035529,0.2238,0.822929,-0.061687,0.077588,0.810376,0.802425,0.9412586601307189
missing,0.05,shape_dtw,twe,-0.067663,0.035529,-1.9044,0.056854,-0.1373,0.001974,0.80202,0.869683,0.13818680555555557
missing,0.05,shape_dtw,wddtw,0.141517,0.035529,3.9831,6.8e-05,0.071879,0.211154,0.80202,0.660504,0.0002975
missing,0.05,shape_dtw,wdtw,-0.000405,0.035529,-0.0114,0.990912,-0.070042,0.069233,0.80202,0.802425,1.0
missing,0.05,twe,wddtw,0.20918,0.035529,5.8875,0.0,0.139542,0.278817,0.869683,0.660504,0.0
missing,0.05,twe,wdtw,0.067258,0.035529,1.893,0.058353,-0.002379,0.136895,0.869683,0.802425,0.14039108231707317
missing,0.05,wddtw,wdtw,-0.141921,0.035529,-3.9945,6.5e-05,-0.211559,-0.072284,0.660504,0.802425,0.00028676470588235296
missing,0.1,adtw,ddtw,0.208246,0.035529,5.8613,0.0,0.138609,0.277883,0.807137,0.598891,0.0
missing,0.1,adtw,dtw,0.028687,0.035529,0.8074,0.419419,-0.04095,0.098325,0.807137,0.778449,0.6632378765060241
missing,0.1,adtw,edr,-0.020942,0.035529,-0.5894,0.555567,-0.09058,0.048695,0.807137,0.828079,0.7702623459507043
missing,0.1,adtw,erp,-0.039317,0.035529,-1.1066,0.268466,-0.108954,0.030321,0.807137,0.846453,0.5146015510948906
missing,0.1,adtw,euclidean,0.050045,0.035529,1.4086,0.158965,-0.019592,0.119682,0.807137,0.757092,0.3356164544235925
missing,0.1,adtw,lcss,0.142126,0.035529,4.0003,6.3e-05,0.072489,0.211763,0.807137,0.665011,0.0002795070422535211
missing,0.1,adtw,manhattan,-0.00991,0.035529,-0.2789,0.780295,-0.079548,0.059727,0.807137,0.817047,0.9240765214124718
missing,0.1,adtw,minkowski,0.040615,0.035529,1.1431,0.252984,-0.029023,0.110252,0.807137,0.766522,0.4943545905707196
missing,0.1,adtw,msm,-0.035455,0.035529,-0.9979,0.318324,-0.105092,0.034182,0.807137,0.842592,0.5776040322580646
missing,0.1,adtw,sbd,0.019127,0.035529,0.5384,0.59033,-0.05051,0.088765,0.807137,0.788009,0.7974011578044597
missing,0.1,adtw,shape_dtw,0.024029,0.035529,0.6763,0.498843,-0.045608,0.093666,0.807137,0.783108,0.7224183363970588
missing,0.1,adtw,twe,-0.044685,0.035529,-1.2577,0.208506,-0.114322,0.024953,0.807137,0.851821,0.42319194587628867
missing,0.1,adtw,wddtw,0.165554,0.035529,4.6597,3e-06,0.095917,0.235191,0.807137,0.641583,1.6875e-05
missing,0.1,adtw,wdtw,0.01134,0.035529,0.3192,0.749585,-0.058297,0.080978,0.807137,0.795796,0.9060601496546431
missing,0.1,ddtw,dtw,-0.179559,0.035529,-5.0538,0.0,-0.249196,-0.109921,0.598891,0.778449,0.0
missing,0.1,ddtw,edr,-0.229188,0.035529,-6.4507,0.0,-0.298826,-0.159551,0.598891,0.828079,0.0
missing,0.1,ddtw,erp,-0.247563,0.035529,-6.9679,0.0,-0.3172,-0.177926,0.598891,0.846453,0.0
missing,0.1,ddtw,euclidean,-0.158201,0.035529,-4.4527,8e-06,-0.227838,-0.088564,0.598891,0.757092,4.2e-05
missing,0.1,ddtw,lcss,-0.06612,0.035529,-1.861,0.062743,-0.135757,0.003517,0.598891,0.665011,0.14950109682299545
missing,0.1,ddtw,manhattan,-0.218156,0.035529,-6.1402,0.0,-0.287794,-0.148519,0.598891,0.817047,0.0
missing,0.1,ddtw,minkowski,-0.167632,0.035529,-4.7181,2e-06,-0.237269,-0.097994,0.598891,0.766522,1.1580882352941175e-05
missing,0.1,ddtw,msm,-0.243701,0.035529,-6.8592,0.0,-0.313338,-0.174064,0.598891,0.842592,0.0
missing,0.1,ddtw,sbd,-0.189119,0.035529,-5.3229,0.0,-0.258756,-0.119481,0.598891,0.788009,0.0
missing,0.1,ddtw,shape_dtw,-0.184217,0.035529,-5.185,0.0,-0.253855,-0.11458,0.598891,0.783108,0.0
missing,0.1,ddtw,twe,-0.252931,0.035529,-7.1189,0.0,-0.322568,-0.183293,0.598891,0.851821,0.0
missing,0.1,ddtw,wddtw,-0.042692,0.035529,-1.2016,0.229516,-0.112329,0.026945,0.598891,0.641583,0.4554527078085643
